Job Title,Job Rating,Time,Job Status,Pros,Cons,Company_Name
Delivery Head,4.0,2020-11-26,Current employee,Technically strong . flexibility in work and good work culture,Growth opportunities are less here,IBM
Pm Position,5.0,2020-12-07,Current employee,A great Technology company to work for,"None at this time , None at this time",IBM
Applied Researcher,3.0,2020-12-14,Current employee,Nice people and supportive company,Bad luck all along my time there,IBM
Analyst Programmer(Sse),5.0,2020-12-20,"Current employee, more than 5 years","Unlimitied sickleave, WFH work personal life balance",Nothing to say wrong about the company,IBM
Big Data Developer,5.0,2020-12-20,"Current employee, more than 5 years",We can lean more in technical point of view,Don't have . everything is good,IBM
Smp,5.0,2020-12-25,"Former employee, more than 1 year",Good leadership and thrust to adopt new technology,Legacy yet mission critical systems,IBM
Senior Technical Sales Manager,4.0,2021-01-08,Current employee,Multiple opportunities to grow and skill upgrade,"Bureaucracy, lack of long term strategy",IBM
Applications Packager,5.0,2021-01-29,Current employee,Good team in the company nice,Nice place for work and good response from the company,IBM
Managing Security Consultant,4.0,2021-01-29,"Current employee, more than 3 years","Good work Env, Working remotely","No annual increase, Allot of MGMT changes",IBM
Sma,4.0,2021-02-05,"Former employee, more than 5 years",Great work life balance and work culture,No growth after reaching certain brands,IBM
Senior Manager Quality,5.0,2021-02-08,"Former employee, more than 10 years",Work Life balance Flexible work hours,Not a good pay master,IBM
Sse-1,4.0,2021-02-08,Current employee,Good place to work and learn,Huge management hierarchy and no cons in particular,IBM
Business Continuity Management Consultant,5.0,2021-02-09,"Former employee, more than 8 years","Leadership, Management, Flexibility, Location, Business Unit","Nil, Nothing, NA, Not Applicable",IBM
Regional Human Resources Manager,5.0,2021-02-10,Current employee,"Employee centric, focused on skills and growth","hierarchical, many layers of leadership  top heavy",IBM
Senior Ism,4.0,2021-02-20,"Current employee, more than 5 years",Work life balance and flexibility,Low Compensation and low visibility to opportunities in growth,IBM
Service Desk Delivery,5.0,2021-02-23,"Current employee, more than 1 year","Organized, opportunities to grow, great environment","Schedules, bonuses, recruiting process is very long",IBM
It Recruiter With Iii Ii Years Of Experience,5.0,2021-03-10,"Current employee, less than 1 year","Work flexibility, time flexibility, low workload",No cons I found yet,IBM
Dsc,5.0,2021-03-11,"Current employee, more than 5 years","Good Work Balance , Good Culture , Good Workforce",Growth and increment is slow,IBM
Mba Finance,5.0,2021-03-12,Current employee,It's amazing working here in ibm,none found yet would love to keep continueing,IBM
Delivery Project Executive Dpe,3.0,2021-03-17,Former employee,Used to be a great place to work,too much churn and forever in transformation,IBM
Rts I,5.0,2021-03-19,"Current employee, more than 3 years","Social Company, oriented towards people development",Poor benefit structure. Lack of transperancy.,IBM
Senior Sap Basis Hana Administrator,5.0,2021-03-25,"Current employee, more than 1 year",Learning and Knowledge Gained is Great,YoY Increment Is not upto the mark,IBM
Senior R& D Engineer,4.0,2021-03-29,"Former employee, more than 3 years",Great learning. Access to latest technology Excellent people to work with,Salary not upto industry standards,IBM
Finance Transformation Consultant,5.0,2021-04-07,Current employee,"Good work/life balance, range of roles and responsibilities",Flexible hours and projects vary,IBM
Lead Trainer,4.0,2021-04-09,"Current employee, more than 3 years",Good work life balance Very good work culture,Salary is less and promotions are difficult,IBM
Talent Strategy Manager,4.0,2021-04-12,"Current employee, more than 5 years",A really great spectrum of opportunities,intense demands in some roles  not always balanced,IBM
Pui,5.0,2021-04-14,Current employee,Good nice well awesome belpful Nice Well Awesome Helpful,Nil no cons found of now,IBM
Associate Instructional Designer,3.0,2021-04-19,Current employee,Good company to learn new skills,"Salary, overall growth, slow band progression",IBM
Sales Diector,4.0,2021-05-13,"Former employee, more than 5 years",Flexible Money Great culture Great Clint exposure Flexible working hours and work from home.,Management was very tactical and stressed,IBM
Senior Value Analyst,4.0,2021-05-17,Current employee,Good working environment and salary,Consulting practice is yet to build their brand to rival big 4,IBM
C/C++ Programmer,5.0,2021-05-18,Former employee,I give my full hardworking for your company,Want a good job and salary,IBM
Cloud Services Manager,5.0,2021-05-26,Current employee,Alot's of products & services,Too many internal processes to get thing done,IBM
Business Analyst (Finance And Accounting),5.0,2021-05-31,"Current employee, more than 1 year",Good training and development resources.  Flexible work timings. Worklife balance.,No shift allowances. Manual Productivity tools.,IBM
Cloud Devops Engineer/Sre,5.0,2021-06-08,Current employee,Good good good company it is,Slow increment process sometimes so,IBM
Lead Mobile Applications Developer,4.0,2021-06-16,"Former employee, more than 1 year","Location, Flexibility, Money, Friendship, Oppurtunity","Salary, Learning, Growth, Management, Project",IBM
Sap Po Consultant,5.0,2021-06-19,Current employee,Very flexible working hours Nice work life balance,Not very good pay master,IBM
Commissions Analyst,5.0,2021-06-22,"Current employee, more than 5 years","Nice environment,nice colleagues,opportunities to learn something new.","Aways in transformation process, recycling people at managerial level.",IBM
Senior Hrbp,4.0,2021-06-26,"Current employee, more than 10 years",Learning workculture flexibility quality of work,Nothing as such as the opportunities are immense,IBM
Senior Web Developer/Software Engineer,4.0,2021-06-29,Current employee,Work with and draw expertise from teams around the world,There are many layers of management,IBM
Talent Aquisition,5.0,2021-07-01,Current employee,There are a lot of professional opportunities,Need to be a proactive person,IBM
Delivery Excellence Specialist,3.0,2021-07-02,Current employee,"Working style is good , WFH during emergency,Good Learning",No salary hikes to the deserving people,IBM
Artist,5.0,2021-07-04,Current employee,To be a celebrity and to become famous,I like to be a part of brazers,IBM
Associatesoftwareengineer,3.0,2021-07-09,Current employee,Good Work From Home facility,"Less salary , less growth and no quarterly bonuses.",IBM
Unix Systems Engineer,5.0,2021-07-09,Current employee,"People, knowledge, innovation, wisdom, think","slow, bureaucratic, not pragmatic at all",IBM
Managing Consultant - Sap,3.0,2021-07-16,Current employee,Globally Known Brand and Learning,No comments as of now,IBM
Tem Analyst,4.0,2021-07-22,"Former employee, more than 5 years",Able to learn more to upskill,Not transparent at all in betweek management and workers,IBM
Technical Trainer,5.0,2021-08-12,Former employee,"Good to train the new employees, more opportunity for learning.",I dont find any cons.,IBM
Client Manager & Technical Certification Manager,4.0,2021-08-20,Current employee,Great people can create a great working atmosphere,Regular redundancies can be off putting,IBM
Account Lead,5.0,2021-09-09,"Current employee, more than 8 years",Flexibility & good brand name,Too process oriented and difficult to climb the management ladder,IBM
Procurement Graduate,5.0,2021-09-27,"Former employee, more than 1 year","Great exposure, brilliant experience and great support",The salary bands are strict because it's Corporate.,IBM
Production Support Lead,4.0,2021-10-01,Current employee,Nice Environment and work culture,The growth rate and also hikes are not that great,IBM
Bi Cognos Developer,4.0,2021-10-08,"Current employee, more than 1 year","Good company, completely depends on project",No work for home in client projects,IBM
Application Development Engineer,5.0,2021-10-11,"Current employee, more than 1 year",IBM is good place to learn and gain knowledge.,I didn't observed any downlines.,IBM
Sap Mm Associate Consultant,5.0,2021-10-11,"Current employee, less than 1 year",Everyone is supportive. Great work culture. Employee policies are great. Flexible working hours.,Managers are a bit unresponsive.,IBM
Technical Specialist (Professional Ii),3.0,2021-10-14,"Current employee, more than 8 years","Good working env, nice people, flexible working hours, flexible management, trainings",Salary is low compared to the market,IBM
Bpm Architect,5.0,2021-10-22,Current employee,Very easy and effective way to search opportunity,Nothing found so far anything,IBM
Data Network Engineer,5.0,2021-10-29,"Former employee, more than 5 years",facilities are good and ethics too,There are no cons in this company,IBM
Office Manager/Executive Assistant,5.0,2021-11-08,Current employee,Trainings and career growth plus compensation and package,Work and life balance are not present,IBM
Salesforce Developer Trainee,4.0,2021-11-11,"Current employee, less than 1 year",Worklife balance  To gain knowledge for career growth,As of now i don't any negative side.,IBM
Industry Solutions Manager,4.0,2021-11-12,"Former employee, more than 1 year",Work life balance and great reputation,No tax saving schemes which can help employees,IBM
It Senior Consultant Ii,3.0,2021-11-27,Former employee,"Good work life flexibility, good management team","Salary can be improved , more deployment engagements",IBM
Country Head India,4.0,2021-12-10,"Former employee, more than 10 years",Tech focus  Product offerings  R&D  Infrastructrure for the employees,Too much command and control,IBM
